# 02AggregateData2Daily.R; alles mean
%	 351
%	 16
% Key	Time	nnit13	GWl3	GWl25	GWl32	Wt13	Wt18	sol71	con47	At47	Smoist24	St24	q13	q18	rain	
63	2013-05-15	2.34279468085106	0.757959367148936	1.23942553191489	0.443844769925532	11.1112765957447	11.245	187.339627659574	0.0375648936170213	13.3367340425532	NaN	NaN	6.39674810638298	7.16934424468085	0.919148936170213
64	2013-05-16	2.39814526315789	0.761200541873684	1.23996842105263	0.445696542536842	11.5464210526316	11.6761052631579	130.994589473684	0.0381273684210526	14.4208105263158	NaN	NaN	6.49767891578947	7.21106690526316	1.21263157894737
65	2013-05-17	2.416103125	0.78492320240625	1.26215625	0.4425520974375	11.2048958333333	11.2792708333333	46.8439479166667	0.0385302083333333	12.1240625	NaN	NaN	6.43542971875	7.23197175	0
66	2013-05-18	2.40644210526316	0.801121031273684	1.28085263157895	0.447944423336842	10.8922105263158	11.1074736842105	181.382031578947	0.038498947368421	11.8608	NaN	NaN	6.16211649473684	6.88386007368421	0
67	2013-05-19	2.33539978947368	0.791508840947368	1.27546315789474	0.448762730821053	11.2281052631579	11.6476842105263	310.700052631579	0.03578	12.5545368421053	NaN	NaN	8.71874554736842	9.41192493684211	14.8547368421053
68	2013-05-20	2.1214	0.764327108	1.22278125	0.244496627645833	11.4245833333333	11.5557291666667	134.010645833333	0.0276	11.1807291666667	NaN	NaN	21.403841625	21.1961255625	3.9
69	2013-05-21	2.09581145833333	0.7431157096875	1.23635416666667	0.280039291510417	11.2376041666667	11.37875	150.718947916667	0.03565	11.876875	NaN	NaN	12.7598326458333	13.2546036666667	3.9
70	2013-05-22	2.269525	0.69944839403125	1.22465625	0.179313938302083	10.5975	10.7048958333333	100.881739583333	0.0312260416666667	8.9543125	NaN	NaN	20.1874736875	20.7151841770833	4.2
71	2013-05-23	2.72680416666667	0.5193890691875	1.17654166666667	0.12149735140625	9.91489583333333	10.03875	109.387822916667	0.0287916666666667	6.61082291666667	NaN	NaN	35.1052344166667	33.8238668020833	11.4
72	2013-05-24	2.69922291666667	0.5195902468125	1.17165625	0.169918499020833	9.57010416666667	9.691875	169.620510416667	0.0312135416666667	6.67958333333333	NaN	NaN	28.9214370520833	29.1267255208333	0
73	2013-05-25	2.54096458333333	0.53312693275	1.18760416666667	0.253901823354167	9.570625	9.7253125	215.73409375	0.030865625	8.44833333333333	NaN	NaN	25.5996220625	25.81453359375	1.5
74	2013-05-26	2.85491458333333	0.285520080125	1.10176041666667	0.10539924671875	9.54864583333333	9.58364583333333	61.45259375	0.0254739583333333	7.91883333333333	NaN	NaN	89.1183914270833	70.7373812395833	17.7
75	2013-05-27	3.41913854166667	0.1815968555	0.97665625	0.0783251615625	10.3807291666667	10.4380208333333	306.934916666667	0.0267822916666667	12.2074270833333	NaN	NaN	98.0022421979167	79.9037595208333	0.9
76	2013-05-28	3.270546875	0.30619322128125	0.975145833333333	0.17915783546875	10.9983333333333	11.1432291666667	314.482104166667	0.026434375	14.2945208333333	NaN	NaN	66.3493052291667	61.5390343020833	0
77	2013-05-29	2.95527916666667	0.3131777231875	0.979260416666667	0.132336741895833	10.52125	10.5523958333333	104.10784375	0.0264229166666667	9.606375	NaN	NaN	68.6715309479167	63.0038099375	8.4
78	2013-05-30	2.9677875	0.296122569	0.978052083333333	0.142971247416667	10.3432291666667	10.4384375	235.372708333333	0.0271364583333333	10.8716041666667	NaN	NaN	56.1116998958333	52.0011917291667	4.5
79	2013-05-31	2.794234375	0.296122569	0.951739583333333	0.0848717241354167	10.6640625	10.7140625	50.5317291666667	0.0266604166666667	14.5564583333333	NaN	NaN	64.2836436666667	58.2926599791667	4.8
80	2013-06-01	2.89993894736842	0.296122569	0.952515789473684	0.156203016526316	10.9972631578947	11.0718947368421	141.635347368421	0.0277852631578947	13.8078947368421	NaN	NaN	51.5827278736842	48.3067282631579	0
81	2013-06-02	2.90292291666667	0.296122569	0.9661875	0.254604286104167	10.8991666666667	11.0358333333333	316.848270833333	0.0280958333333333	12.15621875	NaN	NaN	42.1013342916667	39.6595036458333	0
82	2013-06-03	2.89696701030928	0.346727070247423	0.971041237113402	0.355775618670103	10.8514432989691	11.0437113402062	349.226804123711	0.0286711340206186	11.3907319587629	NaN	NaN	33.9155480927835	32.3619738350515	0
83	2013-06-04	2.87075729166667	0.431685007270833	0.96265625	0.40341906840625	11.1628125	11.4232291666667	359.809572916667	0.029446875	12.1992395833333	NaN	NaN	28.37614334375	27.247417375	0
84	2013-06-05	2.871646875	0.462744851895833	0.964875	0.424327091645833	11.8016666666667	12.14	289.870270833333	0.03021875	14.80865625	NaN	NaN	24.1071675208333	23.0588902708333	0
85	2013-06-06	2.93137578947368	0.496706060926316	0.976557894736842	0.442107820557895	12.072	12.4694736842105	366.897526315789	0.0309957894736842	16.0559684210526	NaN	NaN	19.7057657263158	18.7167905473684	0
86	2013-06-07	2.98535	0.52483664375	0.978270833333333	0.446922976770833	12.7120833333333	13.1209375	358.700635416667	0.0446979166666667	17.63396875	NaN	NaN	16.3340731666667	16.22973884375	0
87	2013-06-08	3.019584375	0.5445645661875	0.969770833333333	0.4505718805	13.31	13.774375	333.120333333333	0.0327875	18.584375	NaN	NaN	14.1397836875	14.20124565625	0
88	2013-06-09	2.8975	0.561172443875	0.96190625	0.436649459052083	12.7882291666667	13.1932291666667	112.588979166667	0.0334479166666667	15.5883333333333	NaN	NaN	13.5424001354167	13.3424162916667	0.9
89	2013-06-10	2.71052083333333	0.593928450166667	0.974427083333333	0.42384902671875	12.6304166666667	12.9622916666667	111.703729166667	0.0342364583333333	15.0596875	NaN	NaN	12.4315743958333	12.5776742708333	0.9
90	2013-06-11	2.72851145833333	0.626759221479167	0.994197916666667	0.430805359229167	12.9248958333333	13.2876041666667	331.3473125	0.0347479166666667	15.9640625	NaN	NaN	10.00182209375	10.6660840104167	0
91	2013-06-12	2.80532291666667	0.649006836708333	1.0004375	0.4486986465	12.8079166666667	13.1929166666667	167.91825	0.0388458333333333	16.885625	NaN	NaN	7.9648945625	9.09791973958333	0
92	2013-06-13	2.912571875	0.670851613541667	0.997989583333333	0.45721600734375	13.9223958333333	14.3030208333333	240.231541666667	0.045090625	19.3629166666667	NaN	NaN	7.22706001041667	8.62290503125	6
93	2013-06-14	2.68839052631579	0.705200320336842	1.00786315789474	0.445400768747368	12.8149473684211	13.0926315789474	232.836052631579	0.0346536842105263	13.6675789473684	0.229179487179487	14.725641025641	7.52811216842105	8.84470988421053	0
94	2013-06-15	2.865846875	0.714234295854167	1.00092708333333	0.446669309666667	12.4129166666667	12.7309375	184.19528125	0.0368677083333333	14.8468958333333	0.230583333333333	13.5625	6.03797927083333	7.58270578125	0
95	2013-06-16	3.04426875	0.743834548729167	1.0229375	0.460523436125	12.7015625	13.05125	260.488989583333	0.03748125	15.6208020833333	0.230583333333333	13.8541666666667	4.93901964583333	6.63809733333333	0
96	2013-06-17	3.04109583333333	0.750075754125	1.02851041666667	0.46907006625	13.5903125	14.0436458333333	316.18840625	0.0382958333333333	19.811875	0.228541666666667	14.6958333333333	4.27852413541667	6.12964630208333	0
97	2013-06-18	3.13745729166667	0.768328462270833	1.05054166666667	0.484875478125	14.9520833333333	15.5316666666667	332.491802083333	0.0388114583333333	24.3541666666667	0.22675	16.6666666666667	3.52579548958333	5.41347082291667	0
98	2013-06-19	3.23361354166667	0.766344399479167	1.05915625	0.4946514180625	15.8129166666667	16.525625	333.27775	0.0453979166666667	26.2269791666667	0.230166666666667	17.9333333333333	3.243376	4.07323223958333	0
99	2013-06-20	3.19855104166667	0.781878785375	1.07727083333333	0.490778116510417	15.8209375	16.3384375	191.585145833333	0.0377427083333333	21.93375	0.230125	18.3708333333333	3.49281484375	3.61746089583333	6.3166022228125
100	2013-06-21	2.85544791666667	0.801483959270833	1.09177083333333	0.47946066109375	14.8630208333333	15.1929166666667	249.03171875	0.0304291666666667	17.6163541666667	0.236458333333333	17.2041666666667	3.65671720833333	3.78358671875	0.3
101	2013-06-22	3.105703125	0.803823992833333	1.10767708333333	0.490563475114583	14.1395833333333	14.4986458333333	221.978291666667	0.0382322916666667	17.3798958333333	0.233666666666667	15.9708333333333	3.13040244791667	3.15228282291667	0
102	2013-06-23	3.23065416666667	0.815931462625	1.1225	0.503217561041667	13.8441666666667	14.1763541666667	227.372416666667	0.0404229166666667	16.3719791666667	0.231166666666667	15.9541666666667	3.03811309375	3.000385	0
103	2013-06-24	3.10636041666667	0.834157389270833	1.14976041666667	0.499119861666667	13.1140625	13.4059375	175.955229166667	0.040571875	14.1878125	0.2275	15.1625	3.16439396875	3.09198551041667	2.7
104	2013-06-25	2.89991354166667	0.842822320416667	1.164625	0.47735327284375	12.7394791666667	13.0405208333333	182.266791666667	0.039196875	13.099375	0.228916666666667	14.7666666666667	3.18118305208333	3.09346277083333	1.8
105	2013-06-26	3.0036	0.842831247583333	1.17520833333333	0.479021621875	11.4867708333333	11.8045833333333	165.977458333333	0.0409989583333333	11.3291041666667	0.230208333333333	13.2916666666667	3.05112148958333	2.92390169791667	0
106	2013-06-27	2.97712916666667	0.831704650229167	1.17295833333333	0.468270039229167	11.9392708333333	12.23	140.138354166667	0.0414760416666667	12.018125	0.229583333333333	13.3625	3.06906832291667	3.07685386458333	1.5
